loanId,installmentIndex,isCollection,paymentDate,principal,fees,paymentAmount,paymentStatus,paymentReturnCode
LL-I-05122931,9,FALSE,2016-02-05T05:00:00,12.75,40.93,53.68,Checked,
LL-I-05122931,10,FALSE,2016-02-12T05:00:00,13.96,39.73,53.69,Checked,
LL-I-05122931,11,FALSE,2016-02-19T05:00:00,15.27,38.42,53.69,Checked,
LL-I-05122931,12,FALSE,2016-02-26T05:00:00,16.7,36.98,53.68,Checked,
LL-I-05122931,13,FALSE,2016-03-04T05:00:00,18.28,35.41,53.69,Checked,
LL-I-05122931,14,FALSE,2016-03-11T05:00:00,19.98,33.7,53.68,Checked,
LL-I-05122931,15,FALSE,2016-03-18T04:00:00,21.87,31.82,53.69,Checked,
LL-I-05122931,16,FALSE,2016-03-25T04:00:00,23.92,29.76,53.68,Checked,
LL-I-05122931,17,FALSE,2016-04-01T04:00:00,26.17,27.52,53.69,Checked,
LL-I-05122931,18,FALSE,2016-04-08T04:00:00,28.63,25.06,53.69,Checked,
LL-I-05122931,19,FALSE,2016-04-15T04:00:00,31.31,22.37,53.68,Checked,
LL-I-05122931,20,FALSE,2016-04-22T04:00:00,34.27,19.42,53.69,Checked,
LL-I-05122931,21,FALSE,2016-04-29T04:00:00,37.49,16.2,53.69,Checked,
LL-I-05122931,22,FALSE,2016-05-06T04:00:00,41,12.68,53.68,Checked,
LL-I-05122931,23,FALSE,2016-05-13T04:00:00,44.85,8.83,53.68,Checked,
LL-I-05122931,24,FALSE,2016-05-20T04:00:00,49.08,4.61,53.69,Checked,
LL-I-05136588,1,FALSE,2015-12-11T05:00:00,28.11,39.45,67.56,Checked,
LL-I-05136588,2,FALSE,2015-12-24T05:00:00,19.88,47.68,67.56,Checked,
LL-I-05136588,3,FALSE,2016-01-08T05:00:00,15.48,52.08,67.56,Checked,
LL-I-05136588,4,FALSE,2016-01-22T05:00:00,21.09,46.47,67.56,Checked,
LL-I-05136588,5,FALSE,2016-02-05T05:00:00,24,43.56,67.56,Checked,
LL-I-05136588,6,FALSE,2016-02-19T05:00:00,27.32,40.24,67.56,Checked,
LL-I-05136588,7,FALSE,2016-02-22T22:32:34.903000,264.12,7.84,271.96,Checked,
LL-I-05136588,8,FALSE,2016-03-04T05:00:00,31.09,36.47,67.56,Cancelled,
LL-I-05136588,9,FALSE,2016-03-18T04:00:00,35.39,32.18,67.57,Cancelled,
LL-I-05136588,10,FALSE,2016-04-01T04:00:00,40.27,27.29,67.56,Cancelled,
LL-I-05136588,11,FALSE,2016-04-15T04:00:00,45.84,21.73,67.57,Cancelled,
LL-I-05136588,12,FALSE,2016-04-29T04:00:00,52.16,15.4,67.56,Cancelled,
LL-I-05136588,13,FALSE,2016-05-13T04:00:00,59.37,8.2,67.57,Cancelled,
LL-I-05176041,1,FALSE,2015-12-18T05:00:00,7.07,55.23,62.3,Cancelled,
LL-I-05176041,2,FALSE,2015-12-31T05:00:00,18.33,43.97,62.3,Cancelled,
LL-I-05176041,3,FALSE,2016-01-15T05:00:00,14.28,48.02,62.3,Cancelled,
LL-I-05176041,4,FALSE,2016-01-29T05:00:00,19.45,42.85,62.3,Cancelled,
LL-I-05176041,5,FALSE,2016-02-12T05:00:00,22.14,40.16,62.3,Cancelled,
LL-I-05176041,6,FALSE,2016-02-26T05:00:00,25.19,37.11,62.3,Cancelled,
LL-I-05176041,7,FALSE,2016-03-11T05:00:00,28.67,33.63,62.3,Cancelled,
LL-I-05176041,8,FALSE,2016-03-25T04:00:00,32.63,29.67,62.3,Cancelled,
LL-I-05176041,9,FALSE,2016-04-08T04:00:00,37.14,25.16,62.3,Cancelled,
LL-I-05176041,10,FALSE,2016-04-22T04:00:00,42.26,20.04,62.3,Cancelled,
LL-I-05176041,11,FALSE,2016-05-06T04:00:00,48.1,14.2,62.3,Cancelled,
LL-I-05176041,12,FALSE,2016-05-20T04:00:00,54.74,7.56,62.3,Cancelled,
LL-I-05278043,1,FALSE,2015-12-31T05:00:00,63.5,246.99,310.49,Rejected,R08
LL-I-05278043,2,FALSE,2016-01-29T05:00:00,36.65,273.85,310.5,Cancelled,
LL-I-05278043,3,FALSE,2016-02-29T05:00:00,55.35,255.14,310.49,Cancelled,
LL-I-05278043,4,FALSE,2016-03-31T04:00:00,98.24,212.25,310.49,Cancelled,
LL-I-05278043,5,FALSE,2016-04-29T04:00:00,133.75,176.74,310.49,Cancelled,
LL-I-05278043,6,FALSE,2016-05-31T04:00:00,212.51,97.98,310.49,Cancelled,
LL-I-05278043,1,TRUE,2016-02-10T19:08:57.575000,600,0,600,Checked,
LL-I-05304687,1,FALSE,2015-12-18T05:00:00,0,108.67,108.67,Checked,
LL-I-05304687,2,FALSE,2015-12-24T05:00:00,15.75,59.28,75.03,Checked,
LL-I-05304687,3,FALSE,2015-12-31T05:00:00,7.69,67.34,75.03,Checked,
LL-I-05304687,4,FALSE,2016-01-08T05:00:00,0,75.95,75.95,Checked,
LL-I-05304687,5,FALSE,2016-01-15T05:00:00,8.46,66.45,74.91,Checked,
LL-I-05304687,6,FALSE,2016-01-22T05:00:00,9.43,65.48,74.91,Checked,
LL-I-05304687,7,FALSE,2016-01-29T05:00:00,10.52,64.39,74.91,Checked,
LL-I-05304687,8,FALSE,2016-02-05T05:00:00,11.72,63.18,74.9,Checked,
LL-I-05304687,9,FALSE,2016-02-12T05:00:00,13.08,61.83,74.91,Checked,
LL-I-05304687,10,FALSE,2016-02-19T05:00:00,14.59,60.32,74.91,Checked,
LL-I-05304687,11,FALSE,2016-02-26T05:00:00,16.26,58.64,74.9,Checked,
LL-I-05304687,12,FALSE,2016-03-04T05:00:00,18.13,56.77,74.9,Checked,
LL-I-05304687,13,FALSE,2016-03-11T05:00:00,20.23,54.68,74.91,Checked,
LL-I-05304687,14,FALSE,2016-03-18T04:00:00,22.57,52.34,74.91,Checked,
LL-I-05304687,15,FALSE,2016-03-25T04:00:00,25.17,49.74,74.91,Checked,
LL-I-05304687,16,FALSE,2016-04-01T04:00:00,28.06,46.84,74.9,Checked,
LL-I-05304687,17,FALSE,2016-04-08T04:00:00,31.29,43.61,74.9,Checked,
LL-I-05304687,18,FALSE,2016-04-15T04:00:00,34.91,40,74.91,Checked,
LL-I-05304687,19,FALSE,2016-04-22T04:00:00,38.92,35.98,74.9,Checked,
LL-I-05304687,20,FALSE,2016-04-29T04:00:00,43.42,31.49,74.91,Checked,
LL-I-05304687,21,FALSE,2016-05-06T04:00:00,48.41,26.49,74.9,Checked,
LL-I-05304687,22,FALSE,2016-05-13T04:00:00,54,20.91,74.91,Checked,
LL-I-05304687,23,FALSE,2016-05-20T04:00:00,60.23,14.68,74.91,Checked,
LL-I-05304687,24,FALSE,2016-05-27T04:00:00,67.16,7.74,74.9,Checked,
LL-I-05321794,1,FALSE,2015-12-18T05:00:00,42.69,72.74,115.43,Checked,
LL-I-05321794,2,FALSE,2015-12-31T05:00:00,19.33,96.1,115.43,Checked,
LL-I-05321794,3,FALSE,2016-01-15T05:00:00,9.23,106.2,115.43,Checked,
LL-I-05321794,4,FALSE,2016-01-29T05:00:00,18.4,97.03,115.43,Checked,
LL-I-05321794,5,FALSE,2016-02-12T05:00:00,22.57,92.86,115.43,Checked,
LL-I-05321794,6,FALSE,2016-02-26T05:00:00,27.67,87.76,115.43,Checked,
LL-I-05321794,7,FALSE,2016-03-11T05:00:00,33.95,81.49,115.44,Checked,
LL-I-05321794,8,FALSE,2016-03-25T04:00:00,41.63,73.81,115.44,Checked,
LL-I-05321794,9,FALSE,2016-04-08T04:00:00,51.04,64.39,115.43,Checked,
LL-I-05321794,10,FALSE,2016-04-22T04:00:00,62.6,52.84,115.44,Checked,
LL-I-05321794,11,FALSE,2016-05-06T04:00:00,76.76,38.67,115.43,Skipped,
LL-I-05321794,12,FALSE,2016-05-20T04:00:00,94.13,21.3,115.43,Checked,
LL-I-05321794,13,FALSE,2016-06-03T04:00:00,76.76,38.67,115.43,Checked,
LL-I-05325796,1,FALSE,2015-12-18T05:00:00,18.02,61.57,79.59,Checked,
LL-I-05325796,2,FALSE,2015-12-31T05:00:00,11.2,68.39,79.59,Checked,
LL-I-05325796,3,FALSE,2016-01-15T05:00:00,3.81,75.78,79.59,Checked,
LL-I-05325796,4,FALSE,2016-01-29T05:00:00,9.86,69.73,79.59,Checked,
LL-I-05325796,5,FALSE,2016-02-12T05:00:00,12.43,67.16,79.59,Checked,
LL-I-05325796,6,FALSE,2016-02-26T05:00:00,15.68,63.91,79.59,Checked,
LL-I-05325796,7,FALSE,2016-03-11T05:00:00,19.77,59.82,79.59,Checked,
LL-I-05325796,8,FALSE,2016-03-25T04:00:00,24.95,54.65,79.6,Checked,
LL-I-05325796,9,FALSE,2016-04-08T04:00:00,31.46,48.13,79.59,Checked,
LL-I-05325796,10,FALSE,2016-04-22T04:00:00,39.67,39.92,79.59,Checked,
LL-I-05325796,11,FALSE,2016-05-06T04:00:00,50.04,29.56,79.6,Checked,
LL-I-05325796,12,FALSE,2016-05-20T04:00:00,63.11,16.48,79.59,Checked,
LL-I-05346847,1,FALSE,2015-12-24T05:00:00,0,109.92,109.92,Checked,
LL-I-05346847,2,FALSE,2016-01-08T05:00:00,5.6,96.99,102.59,Checked,
LL-I-05346847,3,FALSE,2016-01-22T05:00:00,13.34,89.25,102.59,Checked,
LL-I-05346847,4,FALSE,2016-02-05T05:00:00,16.36,86.23,102.59,Rejected,R01
LL-I-05346847,5,FALSE,2016-02-11T01:00:35.879000,381.06,117.29,498.35,Checked,
LL-I-05346847,6,FALSE,2016-02-19T05:00:00,20.06,82.53,102.59,Cancelled,
LL-I-05346847,7,FALSE,2016-03-04T05:00:00,24.6,77.99,102.59,Cancelled,
LL-I-05346847,8,FALSE,2016-03-18T04:00:00,30.16,72.43,102.59,Cancelled,
LL-I-05346847,9,FALSE,2016-04-01T04:00:00,36.99,65.6,102.59,Cancelled,
LL-I-05346847,10,FALSE,2016-04-15T04:00:00,45.37,57.23,102.6,Cancelled,
LL-I-05346847,11,FALSE,2016-04-29T04:00:00,55.64,46.96,102.6,Cancelled,
LL-I-05346847,12,FALSE,2016-05-13T04:00:00,68.22,34.37,102.59,Cancelled,
LL-I-05346847,13,FALSE,2016-05-27T04:00:00,83.66,18.93,102.59,Cancelled,
LL-I-05346929,1,FALSE,2015-12-17T05:00:00,14.22,59.28,73.5,Checked,
LL-I-05346929,2,FALSE,2015-12-24T05:00:00,5.98,67.52,73.5,Checked,
LL-I-05346929,3,FALSE,2015-12-31T05:00:00,6.67,66.83,73.5,Checked,
LL-I-05346929,4,FALSE,2016-01-07T05:00:00,7.44,66.06,73.5,Checked,
LL-I-05346929,5,FALSE,2016-01-14T05:00:00,8.29,65.2,73.49,Checked,
LL-I-05346929,6,FALSE,2016-01-21T05:00:00,9.25,64.25,73.5,Checked,
LL-I-05346929,7,FALSE,2016-01-28T05:00:00,10.32,63.18,73.5,Checked,
LL-I-05346929,8,FALSE,2016-02-04T05:00:00,11.5,61.99,73.49,Checked,
LL-I-05346929,9,FALSE,2016-02-11T05:00:00,12.84,60.66,73.5,Checked,
LL-I-05346929,10,FALSE,2016-02-18T05:00:00,14.31,59.18,73.49,Checked,
LL-I-05346929,11,FALSE,2016-02-25T05:00:00,15.95,57.54,73.49,Checked,
LL-I-05346929,12,FALSE,2016-03-03T05:00:00,17.8,55.7,73.5,Checked,
LL-I-05346929,13,FALSE,2016-03-10T05:00:00,19.84,53.65,73.49,Checked,
LL-I-05346929,14,FALSE,2016-03-17T04:00:00,22.14,51.36,73.5,Checked,
LL-I-05346929,15,FALSE,2016-03-24T04:00:00,24.69,48.81,73.5,Checked,
LL-I-05346929,16,FALSE,2016-03-31T04:00:00,27.54,45.96,73.5,Checked,
LL-I-05346929,17,FALSE,2016-04-07T04:00:00,30.7,42.79,73.49,Checked,
LL-I-05346929,18,FALSE,2016-04-14T04:00:00,34.25,39.25,73.5,Checked,
LL-I-05346929,19,FALSE,2016-04-21T04:00:00,38.2,35.3,73.5,Checked,
LL-I-05346929,20,FALSE,2016-04-28T04:00:00,42.59,30.9,73.49,Checked,
LL-I-05346929,21,FALSE,2016-05-05T04:00:00,47.51,25.99,73.5,Checked,
LL-I-05346929,22,FALSE,2016-05-12T04:00:00,52.98,20.51,73.49,Checked,
LL-I-05346929,23,FALSE,2016-05-19T04:00:00,59.09,14.41,73.5,Checked,
LL-I-05346929,24,FALSE,2016-05-26T04:00:00,65.9,7.6,73.5,Checked,
LL-I-05382874,1,FALSE,2015-12-18T05:00:00,30.96,54.25,85.21,Checked,
LL-I-05382874,2,FALSE,2015-12-31T05:00:00,25.07,60.14,85.21,Checked,
LL-I-05382874,3,FALSE,2016-01-15T05:00:00,19.53,65.68,85.21,Checked,
LL-I-05382874,4,FALSE,2016-01-29T05:00:00,26.6,58.61,85.21,Checked,
LL-I-05382874,5,FALSE,2016-02-12T05:00:00,30.28,54.93,85.21,Checked,
LL-I-05382874,6,FALSE,2016-02-26T05:00:00,34.46,50.75,85.21,Checked,
LL-I-05382874,7,FALSE,2016-03-11T05:00:00,39.21,46,85.21,Checked,
LL-I-05382874,8,FALSE,2016-03-25T04:00:00,44.63,40.58,85.21,Checked,
LL-I-05382874,9,FALSE,2016-04-08T04:00:00,50.79,34.42,85.21,Checked,
LL-I-05382874,10,FALSE,2016-04-22T04:00:00,57.8,27.41,85.21,Checked,
LL-I-05382874,11,FALSE,2016-05-06T04:00:00,65.8,19.42,85.22,Checked,
LL-I-05382874,12,FALSE,2016-05-20T04:00:00,74.87,10.34,85.21,Checked,
LL-I-05392704,1,FALSE,2015-12-31T05:00:00,0,137.4,137.4,Checked,
LL-I-05392704,2,FALSE,2016-01-14T05:00:00,13.42,113.15,126.57,Checked,
LL-I-05392704,3,FALSE,2016-01-28T05:00:00,16.46,110.11,126.57,Rejected,R01
LL-I-05392704,4,FALSE,2016-02-11T05:00:00,20.18,106.39,126.57,Checked,
LL-I-05392704,5,FALSE,2016-02-25T05:00:00,24.75,101.82,126.57,Checked,
LL-I-05392704,6,FALSE,2016-03-10T05:00:00,30.35,96.22,126.57,Checked,
LL-I-05392704,7,FALSE,2016-03-24T04:00:00,37.22,89.35,126.57,Checked,
LL-I-05392704,8,FALSE,2016-04-07T04:00:00,45.64,80.93,126.57,Checked,
LL-I-05392704,9,FALSE,2016-04-14T20:12:14.061000,16.46,110.11,126.57,Checked,
LL-I-05392704,10,FALSE,2016-04-21T04:00:00,55.97,12.6,68.57,Checked,
LL-I-05392704,11,FALSE,2016-05-05T04:00:00,68.63,57.94,126.57,Rejected,R01
LL-I-05392704,12,FALSE,2016-05-19T04:00:00,84.17,42.4,126.57,Rejected,R01
LL-I-05392704,13,FALSE,2016-06-02T04:00:00,103.21,23.36,126.57,Cancelled,
LL-I-05392704,1,TRUE,2016-06-29T20:46:43.313000,0.01,0,0.01,Checked,
LL-I-05398849,1,FALSE,2015-12-18T05:00:00,34.15,58.19,92.34,Checked,
LL-I-05398849,2,FALSE,2015-12-31T05:00:00,15.46,76.88,92.34,Checked,
LL-I-05398849,3,FALSE,2016-01-15T05:00:00,7.39,84.96,92.35,Checked,
LL-I-05398849,4,FALSE,2016-01-29T05:00:00,14.73,77.62,92.35,Checked,
LL-I-05398849,5,FALSE,2016-02-12T05:00:00,18.05,74.29,92.34,Checked,
LL-I-05398849,6,FALSE,2016-02-25T20:45:17.143000,310.22,65.33,375.55,Checked,
LL-I-05398849,7,FALSE,2016-02-26T05:00:00,22.15,70.2,92.35,Cancelled,
LL-I-05398849,8,FALSE,2016-03-11T05:00:00,27.15,65.19,92.34,Cancelled,
LL-I-05398849,9,FALSE,2016-03-25T04:00:00,33.3,59.05,92.35,Cancelled,
LL-I-05398849,10,FALSE,2016-04-08T04:00:00,40.83,51.51,92.34,Cancelled,
LL-I-05398849,11,FALSE,2016-04-22T04:00:00,50.08,42.27,92.35,Cancelled,
LL-I-05398849,12,FALSE,2016-05-06T04:00:00,61.4,30.94,92.34,Cancelled,
LL-I-05398849,13,FALSE,2016-05-20T04:00:00,75.31,17.04,92.35,Cancelled,
LL-I-05460385,1,FALSE,2015-12-17T05:00:00,59.68,79.04,138.72,Checked,
LL-I-05460385,2,FALSE,2015-12-31T05:00:00,14.17,124.55,138.72,Checked,
LL-I-05460385,3,FALSE,2016-01-14T05:00:00,17.43,121.29,138.72,Checked,
LL-I-05460385,4,FALSE,2016-01-28T05:00:00,21.45,117.27,138.72,Checked,
LL-I-05460385,5,FALSE,2016-02-11T05:00:00,26.38,112.33,138.71,Checked,
LL-I-05460385,6,FALSE,2016-02-25T05:00:00,32.48,106.24,138.72,Checked,
LL-I-05460385,7,FALSE,2016-03-10T05:00:00,39.95,98.76,138.71,Checked,
LL-I-05460385,8,FALSE,2016-03-24T04:00:00,49.17,89.55,138.72,Checked,
LL-I-05460385,9,FALSE,2016-04-07T04:00:00,60.51,78.21,138.72,Checked,
LL-I-05460385,10,FALSE,2016-04-21T04:00:00,74.45,64.26,138.71,Checked,
LL-I-05460385,11,FALSE,2016-05-05T04:00:00,91.61,47.1,138.71,Checked,
LL-I-05460385,12,FALSE,2016-05-13T14:08:47.026000,112.72,13.02,125.74,Checked,
LL-I-05460385,13,FALSE,2016-05-19T04:00:00,112.72,25.98,138.7,Cancelled,
LL-I-05504559,1,FALSE,2015-12-18T05:00:00,4.11,39.45,43.56,Checked,
LL-I-05504559,2,FALSE,2015-12-24T05:00:00,14.22,29.35,43.57,Checked,
LL-I-05504559,3,FALSE,2015-12-31T05:00:00,10.3,33.26,43.56,Checked,
LL-I-05504559,4,FALSE,2016-01-08T05:00:00,6.38,37.19,43.57,Checked,
LL-I-05504559,5,FALSE,2016-01-15T05:00:00,11.47,32.1,43.57,Checked,
LL-I-05504559,6,FALSE,2016-01-22T05:00:00,12.25,31.31,43.56,Checked,
LL-I-05504559,7,FALSE,2016-01-29T05:00:00,13.09,30.47,43.56,Checked,
LL-I-05504559,8,FALSE,2016-02-05T05:00:00,14.01,29.56,43.57,Checked,
LL-I-05504559,9,FALSE,2016-02-12T05:00:00,14.97,28.59,43.56,Checked,
LL-I-05504559,10,FALSE,2016-02-19T05:00:00,16,27.56,43.56,Checked,
LL-I-05504559,11,FALSE,2016-02-26T05:00:00,17.11,26.46,43.57,Checked,
LL-I-05504559,12,FALSE,2016-03-04T05:00:00,18.29,25.28,43.57,Checked,
LL-I-05504559,13,FALSE,2016-03-11T05:00:00,19.56,24.01,43.57,Checked,
LL-I-05504559,14,FALSE,2016-03-18T04:00:00,20.9,22.66,43.56,Checked,
LL-I-05504559,15,FALSE,2016-03-25T04:00:00,22.34,21.22,43.56,Checked,
LL-I-05504559,16,FALSE,2016-04-01T04:00:00,23.89,19.68,43.57,Checked,
LL-I-05504559,17,FALSE,2016-04-08T04:00:00,25.54,18.03,43.57,Checked,
LL-I-05504559,18,FALSE,2016-04-15T04:00:00,27.3,16.26,43.56,Checked,
LL-I-05504559,19,FALSE,2016-04-22T04:00:00,29.18,14.38,43.56,Checked,
LL-I-05504559,20,FALSE,2016-04-29T04:00:00,31.21,12.36,43.57,Checked,
LL-I-05504559,21,FALSE,2016-05-06T04:00:00,33.35,10.21,43.56,Checked,
LL-I-05504559,22,FALSE,2016-05-13T04:00:00,35.66,7.91,43.57,Checked,
LL-I-05504559,23,FALSE,2016-05-20T04:00:00,38.11,5.45,43.56,Checked,
LL-I-05504559,24,FALSE,2016-05-27T04:00:00,40.76,2.81,43.57,Checked,
LL-I-05508173,1,FALSE,2015-12-24T05:00:00,12.01,113.15,125.16,Checked,
LL-I-05508173,2,FALSE,2016-01-08T05:00:00,6.84,118.32,125.16,Checked,
LL-I-05508173,3,FALSE,2016-01-22T05:00:00,16.28,108.88,125.16,Checked,
LL-I-05508173,4,FALSE,2016-02-05T05:00:00,19.96,105.2,125.16,Checked,
LL-I-05508173,5,FALSE,2016-02-19T05:00:00,24.48,100.68,125.16,Checked,
LL-I-05508173,6,FALSE,2016-03-04T05:00:00,30.01,95.14,125.15,Checked,
LL-I-05508173,7,FALSE,2016-03-18T04:00:00,36.8,88.35,125.15,Checked,
LL-I-05508173,8,FALSE,2016-04-01T04:00:00,45.13,80.02,125.15,Checked,
LL-I-05508173,9,FALSE,2016-04-15T04:00:00,55.34,69.81,125.15,Checked,
LL-I-05508173,10,FALSE,2016-04-29T04:00:00,67.86,57.29,125.15,Checked,
LL-I-05508173,11,FALSE,2016-05-13T04:00:00,83.23,41.93,125.16,Checked,
LL-I-05508173,12,FALSE,2016-05-27T04:00:00,102.06,23.1,125.16,Checked,
LL-I-05536069,1,FALSE,2015-12-18T05:00:00,60.88,55.23,116.11,Checked,
LL-I-05536069,2,FALSE,2015-12-31T05:00:00,34.16,81.95,116.11,Checked,
LL-I-05536069,3,FALSE,2016-01-15T05:00:00,26.61,89.5,116.11,Checked,
LL-I-05536069,4,FALSE,2016-01-29T05:00:00,36.25,79.86,116.11,Checked,
LL-I-05536069,5,FALSE,2016-02-12T05:00:00,41.26,74.85,116.11,Checked,
LL-I-05536069,6,FALSE,2016-02-26T05:00:00,46.95,69.16,116.11,Checked,
LL-I-05536069,7,FALSE,2016-03-11T05:00:00,53.44,62.67,116.11,Checked,
LL-I-05536069,8,FALSE,2016-03-25T04:00:00,60.81,55.3,116.11,Checked,
LL-I-05536069,9,FALSE,2016-04-08T04:00:00,69.21,46.9,116.11,Checked,
LL-I-05536069,10,FALSE,2016-04-22T04:00:00,78.77,37.34,116.11,Checked,
LL-I-05536069,11,FALSE,2016-05-06T04:00:00,89.65,26.46,116.11,Checked,
LL-I-05536069,12,FALSE,2016-05-20T04:00:00,102.01,14.09,116.1,Checked,
LL-I-05622938,1,FALSE,2015-12-24T05:00:00,28.69,39.45,68.14,Checked,
LL-I-05622938,2,FALSE,2016-01-08T05:00:00,13.21,54.93,68.14,Checked,
LL-I-05622938,3,FALSE,2016-01-22T05:00:00,18.69,49.45,68.14,Checked,
LL-I-05622938,4,FALSE,2016-02-05T05:00:00,21.27,46.87,68.14,Checked,
LL-I-05622938,5,FALSE,2016-02-19T05:00:00,24.21,43.93,68.14,Checked,
LL-I-05622938,6,FALSE,2016-03-04T05:00:00,27.55,40.59,68.14,Checked,
LL-I-05622938,7,FALSE,2016-03-18T04:00:00,31.36,36.78,68.14,Checked,
LL-I-05622938,8,FALSE,2016-04-01T04:00:00,35.69,32.45,68.14,Checked,
LL-I-05622938,9,FALSE,2016-04-15T04:00:00,40.62,27.52,68.14,Checked,
LL-I-05622938,10,FALSE,2016-04-29T04:00:00,46.22,21.92,68.14,Checked,
LL-I-05622938,11,FALSE,2016-05-13T04:00:00,52.62,15.53,68.15,Checked,
LL-I-05622938,12,FALSE,2016-05-27T04:00:00,59.87,8.27,68.14,Checked,
LL-I-05629315,1,FALSE,2015-12-24T05:00:00,0,98.79,98.79,Checked,
LL-I-05629315,2,FALSE,2015-12-31T05:00:00,7.1,69.16,76.26,Checked,
LL-I-05629315,3,FALSE,2016-01-08T05:00:00,0,78.1,78.1,Checked,
LL-I-05629315,4,FALSE,2016-01-15T05:00:00,7.69,68.34,76.03,Checked,
LL-I-05629315,5,FALSE,2016-01-22T05:00:00,8.58,67.45,76.03,Checked,
LL-I-05629315,6,FALSE,2016-01-29T05:00:00,9.57,66.46,76.03,Checked,
LL-I-05629315,7,FALSE,2016-02-05T05:00:00,10.67,65.36,76.03,Checked,
LL-I-05629315,8,FALSE,2016-02-12T05:00:00,11.9,64.13,76.03,Checked,
LL-I-05629315,9,FALSE,2016-02-19T05:00:00,13.27,62.76,76.03,Checked,
LL-I-05629315,10,FALSE,2016-02-26T05:00:00,14.8,61.23,76.03,Checked,
LL-I-05629315,11,FALSE,2016-03-04T05:00:00,16.51,59.52,76.03,Checked,
LL-I-05629315,12,FALSE,2016-03-11T05:00:00,18.41,57.62,76.03,Checked,
LL-I-05629315,13,FALSE,2016-03-18T04:00:00,20.53,55.5,76.03,Checked,
LL-I-05629315,14,FALSE,2016-03-25T04:00:00,22.9,53.13,76.03,Checked,
LL-I-05629315,15,FALSE,2016-04-01T04:00:00,25.54,50.49,76.03,Checked,
LL-I-05629315,16,FALSE,2016-04-08T04:00:00,28.48,47.55,76.03,Checked,
LL-I-05629315,17,FALSE,2016-04-15T04:00:00,31.76,44.27,76.03,Checked,
LL-I-05629315,18,FALSE,2016-04-22T04:00:00,35.43,40.61,76.04,Checked,
LL-I-05629315,19,FALSE,2016-04-29T04:00:00,39.52,36.52,76.04,Checked,
LL-I-05629315,20,FALSE,2016-05-06T04:00:00,44.07,31.97,76.04,Checked,
LL-I-05629315,21,FALSE,2016-05-13T04:00:00,49.15,26.89,76.04,Checked,
LL-I-05629315,22,FALSE,2016-05-20T04:00:00,54.81,21.22,76.03,Checked,
LL-I-05629315,23,FALSE,2016-05-27T04:00:00,61.14,14.9,76.04,Checked,
LL-I-05629315,24,FALSE,2016-06-03T04:00:00,68.17,7.86,76.03,Checked,
LL-I-05657066,1,FALSE,2015-12-24T05:00:00,33.17,43.15,76.32,Checked,
LL-I-05657066,2,FALSE,2015-12-31T05:00:00,48.98,27.34,76.32,Checked,
LL-I-05657066,3,FALSE,2016-01-08T05:00:00,49.9,26.42,76.32,Checked,
LL-I-05657066,4,FALSE,2016-01-15T05:00:00,57.51,18.81,76.32,Checked,
LL-I-05657066,5,FALSE,2016-01-22T05:00:00,62.47,13.85,76.32,Checked,
LL-I-05657066,6,FALSE,2016-01-29T05:00:00,67.87,8.45,76.32,Checked,
LL-I-05657066,7,FALSE,2016-02-05T05:00:00,0.75,2.6,3.35,Checked,
LL-I-05657066,8,FALSE,2016-02-12T05:00:00,0.82,2.53,3.35,Checked,
LL-I-05657066,9,FALSE,2016-02-19T05:00:00,0.89,2.46,3.35,Checked,
LL-I-05657066,10,FALSE,2016-02-26T05:00:00,0.96,2.39,3.35,Checked,
LL-I-05657066,11,FALSE,2016-03-04T05:00:00,1.06,2.3,3.36,Checked,
LL-I-05657066,12,FALSE,2016-03-11T05:00:00,1.14,2.21,3.35,Checked,
LL-I-05657066,13,FALSE,2016-03-18T04:00:00,1.25,2.11,3.36,Checked,
LL-I-05657066,14,FALSE,2016-03-25T04:00:00,1.35,2,3.35,Checked,
LL-I-05657066,15,FALSE,2016-04-01T04:00:00,1.46,1.89,3.35,Checked,
LL-I-05657066,16,FALSE,2016-04-08T04:00:00,1.59,1.76,3.35,Checked,
LL-I-05657066,17,FALSE,2016-04-15T04:00:00,1.73,1.63,3.36,Checked,
LL-I-05657066,18,FALSE,2016-04-22T04:00:00,1.88,1.48,3.36,Checked,
LL-I-05657066,19,FALSE,2016-04-29T04:00:00,2.05,1.31,3.36,Checked,
LL-I-05657066,20,FALSE,2016-05-06T04:00:00,2.21,1.14,3.35,Checked,
LL-I-05657066,21,FALSE,2016-05-13T04:00:00,2.41,0.95,3.36,Checked,
LL-I-05657066,22,FALSE,2016-05-20T04:00:00,2.62,0.74,3.36,Checked,
LL-I-05657066,23,FALSE,2016-05-27T04:00:00,2.84,0.51,3.35,Checked,
LL-I-05657066,24,FALSE,2016-06-03T04:00:00,3.09,0.27,3.36,Checked,
LL-I-05661985,1,FALSE,2015-12-24T05:00:00,71.72,98.63,170.35,Checked,
LL-I-05661985,2,FALSE,2016-01-08T05:00:00,33.02,137.33,170.35,Checked,
LL-I-05661985,3,FALSE,2016-01-22T05:00:00,46.73,123.62,170.35,Checked,
LL-I-05661985,4,FALSE,2016-02-05T05:00:00,53.18,117.17,170.35,Checked,
LL-I-05661985,5,FALSE,2016-02-19T05:00:00,60.53,109.82,170.35,Checked,
LL-I-05661985,6,FALSE,2016-03-04T05:00:00,68.88,101.47,170.35,Checked,
LL-I-05661985,7,FALSE,2016-03-18T04:00:00,78.4,91.95,170.35,Checked,
